wordpress_url;github_pages_url
https://graiphic.io/documentation/get-text-size/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/pixel-editing/draw/get-text-size/README.md
https://graiphic.io/documentation/get-train-status-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/layer-get-dl/training-status/get-train-status-by-index/README.md
https://graiphic.io/documentation/get-train-status-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/layer-get-dl/training-status/get-train-status-by-name/README.md
https://graiphic.io/documentation/get-update-weights-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/weight-architecture-get/update-weight-get/get-update-weights-by-index/README.md
https://graiphic.io/documentation/get-update-weights-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/weight-architecture-get/update-weight-get/get-update-weights-by-name/README.md
https://graiphic.io/documentation/get-video-info/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/session/get-video-info/README.md
https://graiphic.io/documentation/get-weights-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/weight-architecture-get/read-weight-get/get-weights-by-index/README.md
https://graiphic.io/documentation/get-weights-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/weight-architecture-get/read-weight-get/get-weights-by-name/README.md
https://graiphic.io/documentation/get-weights-shape-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/weight-architecture-get/weight-shape-get/get-weights-shape-by-index/README.md
https://graiphic.io/documentation/get-weights-shape-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/weight-architecture-get/weight-shape-get/get-weights-shape-by-name/README.md
https://graiphic.io/documentation/global-avg-pool-1d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/global-avg-pool-1d-add-to-graph/README.md
https://graiphic.io/documentation/global-avg-pool-2d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/global-avg-pool-2d-add-to-graph/README.md
https://graiphic.io/documentation/global-avg-pool-3d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/global-avg-pool-3d-add-to-graph/README.md
https://graiphic.io/documentation/global-max-pool-1d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/global-max-pool-1d-add-to-graph/README.md
https://graiphic.io/documentation/global-max-pool-2d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/global-max-pool-2d-add-to-graph/README.md
https://graiphic.io/documentation/global-max-pool-3d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/global-max-pool-3d-add-to-graph/README.md
https://graiphic.io/documentation/globalaveragepool/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/globalaveragepool/README.md
https://graiphic.io/documentation/globallppool/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/globallppool/README.md
https://graiphic.io/documentation/globalmaxpool/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/globalmaxpool/README.md
https://graiphic.io/documentation/glorotnormal/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/initializers/glorotnormal/README.md
https://graiphic.io/documentation/glorotuniform/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/initializers/glorotuniform/README.md
https://graiphic.io/documentation/gpu/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/model/gpu/README.md
https://graiphic.io/documentation/gridsample/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/gridsample/README.md
https://graiphic.io/documentation/group-rois/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/region-of-interest/group-rois/README.md
https://graiphic.io/documentation/groupnorm/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/groupnorm/README.md
https://graiphic.io/documentation/groupqueryattention/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/multi-output/groupqueryattention/README.md
https://graiphic.io/documentation/gru-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-name/gru-2/README.md
https://graiphic.io/documentation/gru-3/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/cells/gru-3/README.md
https://graiphic.io/documentation/gru-4/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/format-weight/gru-4/README.md
https://graiphic.io/documentation/gru-5/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/multi-output/gru-5/README.md
https://graiphic.io/documentation/gru-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/gru-add-to-graph/README.md
https://graiphic.io/documentation/gru/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/gru/README.md
https://graiphic.io/documentation/h5-to-onnx/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/graph-function/file-graph-function-dl/convert-graph-function/h5-to-onnx/README.md
https://graiphic.io/documentation/hammingwindow/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/hammingwindow/README.md
https://graiphic.io/documentation/hannwindow/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/hannwindow/README.md
https://graiphic.io/documentation/hard-sigmoid-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/hard-sigmoid-add-to-graph/README.md
https://graiphic.io/documentation/hardmax/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/hardmax/README.md
https://graiphic.io/documentation/hardsigmoid/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/activations/hardsigmoid/README.md
https://graiphic.io/documentation/hardswish/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/hardswish/README.md
https://graiphic.io/documentation/hardware-compatibility/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/general/hardware-compatibility/README.md
https://graiphic.io/documentation/henormal/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/initializers/henormal/README.md
https://graiphic.io/documentation/heuniform/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/initializers/heuniform/README.md
https://graiphic.io/documentation/hinge-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/hinge-2/README.md
https://graiphic.io/documentation/hinge/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/losses/hinge/README.md
https://graiphic.io/documentation/histogram/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/inspection/histogram/README.md
https://graiphic.io/documentation/histograph/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/inspection/histograph/README.md
https://graiphic.io/documentation/huber-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/huber-2/README.md
https://graiphic.io/documentation/huber/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/losses/huber/README.md
https://graiphic.io/documentation/hue/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/hue/README.md
https://graiphic.io/documentation/i16-array-to-image/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/pixel-editing/grayscale/i16-array-to-image/README.md
https://graiphic.io/documentation/identity/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/initializers/identity/README.md
https://graiphic.io/documentation/if/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/structure/if/README.md
https://graiphic.io/documentation/image-roi-to-display-roi/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/region-of-interest/image-roi-to-display-roi/README.md
https://graiphic.io/documentation/image-to-array/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/pixel-editing/grayscale/image-to-array/README.md
https://graiphic.io/documentation/image-to-clipboard/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/image-modification/image-to-clipboard/README.md
https://graiphic.io/documentation/image-to-picture/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/image-manipulation/image-to-picture/README.md
https://graiphic.io/documentation/image-to-u8-array/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/pixel-editing/grayscale/image-to-u8-array/README.md
https://graiphic.io/documentation/imagedecoder/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/imagedecoder/README.md
https://graiphic.io/documentation/individual-by-index-8/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/set-deep-learning/weight-set-dl/write/individual-by-index-8/README.md
https://graiphic.io/documentation/individual-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/label/individual-by-index/README.md
https://graiphic.io/documentation/individual-by-name-8/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/set-deep-learning/weight-set-dl/write/individual-by-name-8/README.md
https://graiphic.io/documentation/individual-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/label/individual-by-name/README.md
https://graiphic.io/documentation/init/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/asynchronous_fit/streaming/init/README.md
https://graiphic.io/documentation/initializer/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/more-deep-learning/layers-parameters/initializer/README.md
https://graiphic.io/documentation/input-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/input-add-to-graph/README.md
https://graiphic.io/documentation/input-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/shape/layer-shape-get/input-by-index/README.md
https://graiphic.io/documentation/input-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/get-deep-learning/shape/layer-shape-get/input-by-name/README.md
https://graiphic.io/documentation/input-forward-1d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-1d-by-index/README.md
https://graiphic.io/documentation/input-forward-1d-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-1d-by-name/README.md
https://graiphic.io/documentation/input-forward-2d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-2d-by-index/README.md
https://graiphic.io/documentation/input-forward-2d-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-2d-by-name/README.md
https://graiphic.io/documentation/input-forward-3d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-3d-by-index/README.md
https://graiphic.io/documentation/input-forward-3d-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-3d-by-name/README.md
https://graiphic.io/documentation/input-forward-4d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-4d-by-index/README.md
https://graiphic.io/documentation/input-forward-4d-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-4d-by-name/README.md
https://graiphic.io/documentation/input-forward-5d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-5d-by-index/README.md
https://graiphic.io/documentation/input-forward-5d-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-5d-by-name/README.md
https://graiphic.io/documentation/input-forward-6d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-6d-by-index/README.md
https://graiphic.io/documentation/input-forward-6d-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-6d-by-name/README.md
https://graiphic.io/documentation/input-forward-scalar-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-scalar-by-index/README.md
https://graiphic.io/documentation/input-forward-scalar-by-name/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/forward-deep-learning/input-forward-scalar-by-name/README.md
https://graiphic.io/documentation/input-loss-1d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/loss-deep-learning/input-loss-1d-by-index/README.md
https://graiphic.io/documentation/input-loss-2d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/loss-deep-learning/input-loss-2d-by-index/README.md
https://graiphic.io/documentation/input-loss-3d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/loss-deep-learning/input-loss-3d-by-index/README.md
https://graiphic.io/documentation/input-loss-4d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/loss-deep-learning/input-loss-4d-by-index/README.md
https://graiphic.io/documentation/input-loss-5d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/loss-deep-learning/input-loss-5d-by-index/README.md
https://graiphic.io/documentation/input-loss-6d-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/loss-deep-learning/input-loss-6d-by-index/README.md
https://graiphic.io/documentation/input-loss-scalar-by-index/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/input-deep-leaning/loss-deep-learning/input-loss-scalar-by-index/README.md
https://graiphic.io/documentation/input/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/input/README.md
https://graiphic.io/documentation/insert-image/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/image-modification/insert-image/README.md
https://graiphic.io/documentation/insert-roi-images/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/region-of-interest/insert-roi-images/README.md
https://graiphic.io/documentation/instancenormalization/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/instancenormalization/README.md
https://graiphic.io/documentation/int64/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/parameters-nodes/initializer/int64/README.md
https://graiphic.io/documentation/int8/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/parameters-nodes/initializer/int8/README.md
https://graiphic.io/documentation/introduction-sota/;https://graiphic.github.io/Graiphic-documentation/#/sota/general-sota/introduction-sota/README.md
https://graiphic.io/documentation/introduction/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/general-computer-vision/introduction/README.md
https://graiphic.io/documentation/inverse-2/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/inverse-2/README.md
https://graiphic.io/documentation/inverse/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/inverse/README.md
https://graiphic.io/documentation/iou/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/iou/README.md
https://graiphic.io/documentation/jpeg-file/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/set-deep-learning/weight-set-dl/write/jpeg-file/README.md
https://graiphic.io/documentation/jpeg2000-file/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/get-set/set-deep-learning/weight-set-dl/write/jpeg2000-file/README.md
https://graiphic.io/documentation/keep_aspect_ratio_policy/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/more-deep-learning/nodes-parameters/keep_aspect_ratio_policy/README.md
https://graiphic.io/documentation/keras-to-onnx/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/graph-function/file-graph-function-dl/convert-graph-function/keras-to-onnx/README.md
https://graiphic.io/documentation/kldivergence-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/kldivergence-2/README.md
https://graiphic.io/documentation/kldivergence/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/losses/kldivergence/README.md
https://graiphic.io/documentation/l1/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/regularizers/l1/README.md
https://graiphic.io/documentation/l1l2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/regularizers/l1l2/README.md
https://graiphic.io/documentation/l2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/regularizers/l2/README.md
https://graiphic.io/documentation/layer-norm-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/layer-norm-add-to-graph/README.md
https://graiphic.io/documentation/layernormalization-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-name/layernormalization-2/README.md
https://graiphic.io/documentation/layernormalization-3/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/format-weight/layernormalization-3/README.md
https://graiphic.io/documentation/layernormalization-4/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/multi-output/layernormalization-4/README.md
https://graiphic.io/documentation/layernormalization/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/layernormalization/README.md
https://graiphic.io/documentation/lazy-reset-grad-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/advanced-dl-runtime/exec-raw-data-advanced-runtime/training-advanced-runtime-dl/lazy-reset-grad-2/README.md
https://graiphic.io/documentation/lazy-reset-grad/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/runtime/advanced-dl-runtime/exec-raw-data-advanced-runtime/academic-train/lazy-reset-grad/README.md
https://graiphic.io/documentation/leaky-relu-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/leaky-relu-add-to-graph/README.md
https://graiphic.io/documentation/leakyrelu/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/activations/leakyrelu/README.md
https://graiphic.io/documentation/lecunnormal/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/initializers/lecunnormal/README.md
https://graiphic.io/documentation/lecununiform/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/initializers/lecununiform/README.md
https://graiphic.io/documentation/less/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/less/README.md
https://graiphic.io/documentation/lessorequal/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/lessorequal/README.md
https://graiphic.io/documentation/licensing/;https://graiphic.github.io/Graiphic-documentation/#/sota/general-sota/licensing/README.md
https://graiphic.io/documentation/line-profile/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/inspection/line-profile/README.md
https://graiphic.io/documentation/linear-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/linear-add-to-graph/README.md
https://graiphic.io/documentation/linear/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/activations/linear/README.md
https://graiphic.io/documentation/load-onnx-file/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/graph-function/file-graph-function-dl/load-onnx-file/README.md
https://graiphic.io/documentation/local-threshold/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/local-threshold/README.md
https://graiphic.io/documentation/log/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/log/README.md
https://graiphic.io/documentation/logcosh/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/losses/logcosh/README.md
https://graiphic.io/documentation/logcosherror/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/logcosherror/README.md
https://graiphic.io/documentation/logdiff/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/operators/logdiff/README.md
https://graiphic.io/documentation/logsoftmax/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/logsoftmax/README.md
https://graiphic.io/documentation/longformerattention/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/longformerattention/README.md
https://graiphic.io/documentation/loop/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/structure/loop/README.md
https://graiphic.io/documentation/lpnormalization/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/lpnormalization/README.md
https://graiphic.io/documentation/lppool/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/lppool/README.md
https://graiphic.io/documentation/lrfft/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/lrfft/README.md
https://graiphic.io/documentation/lrn/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/lrn/README.md
https://graiphic.io/documentation/lslnf/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/lslnf/README.md
https://graiphic.io/documentation/lsnan/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/mono_output/lsnan/README.md
https://graiphic.io/documentation/lstm-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-name/lstm-2/README.md
https://graiphic.io/documentation/lstm-3/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/cells/lstm-3/README.md
https://graiphic.io/documentation/lstm-4/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/format-weight/lstm-4/README.md
https://graiphic.io/documentation/lstm-5/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/multi-output/lstm-5/README.md
https://graiphic.io/documentation/lstm-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/lstm-add-to-graph/README.md
https://graiphic.io/documentation/lstm/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/add-weight/deep-learning-input-index/lstm/README.md
https://graiphic.io/documentation/magic-wand/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/magic-wand/README.md
https://graiphic.io/documentation/mask-to-roi/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/tools/region-of-interest/mask-to-roi/README.md
https://graiphic.io/documentation/mask/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/operators/mask/README.md
https://graiphic.io/documentation/match-template/;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/pattern/match-template/README.md
https://graiphic.io/documentation/matmul/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/matmul/README.md
https://graiphic.io/documentation/matmulbnb4/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/matmulbnb4/README.md
https://graiphic.io/documentation/matmulfpq4/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/matmulfpq4/README.md
https://graiphic.io/documentation/matmulinteger/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/matmulinteger/README.md
https://graiphic.io/documentation/matmulinteger16/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/matmulinteger16/README.md
https://graiphic.io/documentation/matmulintergertofloat/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/matmulintergertofloat/README.md
https://graiphic.io/documentation/matmulnbits/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/matmulnbits/README.md
https://graiphic.io/documentation/max-pool-1d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/max-pool-1d-add-to-graph/README.md
https://graiphic.io/documentation/max-pool-2d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/max-pool-2d-add-to-graph/README.md
https://graiphic.io/documentation/max-pool-3d-add-to-graph/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/max-pool-3d-add-to-graph/README.md
https://graiphic.io/documentation/max/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/variadic-input/max/README.md
https://graiphic.io/documentation/maxpool/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/mono_input/multi-output-nodes-dl/maxpool/README.md
https://graiphic.io/documentation/maxpoolwithmask/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/maxpoolwithmask/README.md
https://graiphic.io/documentation/maxroipool/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/maxroipool/README.md
https://graiphic.io/documentation/maxunpool/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/multi-input-dl/mono-output/maxunpool/README.md
https://graiphic.io/documentation/mean-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/nodes/nodes/variadic-input/mean-2/README.md
https://graiphic.io/documentation/mean/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/mean/README.md
https://graiphic.io/documentation/meanabsoluteerror-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/meanabsoluteerror-2/README.md
https://graiphic.io/documentation/meanabsoluteerror/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/losses/meanabsoluteerror/README.md
https://graiphic.io/documentation/meanabsolutepercentageerror-2/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/meanabsolutepercentageerror-2/README.md
https://graiphic.io/documentation/meanabsolutepercentageerror/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/define-deep-learning-architecture/losses/meanabsolutepercentageerror/README.md
https://graiphic.io/documentation/meaniou/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/meaniou/README.md
https://graiphic.io/documentation/meanrelativeerror/;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/advanced/metrics/meanrelativeerror/README.md
